product_id,month,units_sold
OFF-SU-10001346,2011-12-01,1
OFF-SU-10001346,2012-05-01,5
OFF-SU-10001346,2012-09-01,10
OFF-SU-10001346,2014-08-01,5
OFF-SU-10001346,2014-12-01,17
OFF-SU-10001351,2012-07-01,3
OFF-SU-10001351,2012-12-01,3
OFF-SU-10001351,2013-11-01,3
OFF-SU-10001351,2014-08-01,3
OFF-SU-10001351,2014-11-01,5
OFF-SU-10001351,2014-12-01,5
OFF-SU-10001368,2011-05-01,3
OFF-SU-10001368,2012-12-01,14
OFF-SU-10001368,2014-09-01,3
OFF-SU-10001368,2014-10-01,2
OFF-SU-10001382,2011-06-01,3
OFF-SU-10001382,2011-07-01,2
OFF-SU-10001382,2011-08-01,3
OFF-SU-10001382,2011-12-01,6
OFF-SU-10001382,2012-09-01,5
OFF-SU-10001382,2013-02-01,10
OFF-SU-10001382,2013-03-01,6
OFF-SU-10001382,2014-04-01,9
OFF-SU-10001382,2014-06-01,6
OFF-SU-10001382,2014-12-01,1
OFF-SU-10001397,2013-11-01,1
OFF-SU-10001406,2013-02-01,1
OFF-SU-10001407,2011-02-01,7
OFF-SU-10001407,2011-06-01,5
OFF-SU-10001407,2011-09-01,6
OFF-SU-10001407,2012-10-01,9
OFF-SU-10001407,2013-09-01,4
OFF-SU-10001407,2014-03-01,2
OFF-SU-10001407,2014-11-01,3
OFF-SU-10001409,2012-10-01,6
OFF-SU-10001409,2014-06-01,6
OFF-SU-10001412,2014-06-01,2
OFF-SU-10001421,2011-07-01,3
OFF-SU-10001421,2011-09-01,2
OFF-SU-10001421,2012-11-01,4
OFF-SU-10001421,2013-06-01,2
OFF-SU-10001421,2013-07-01,3
OFF-SU-10001421,2013-11-01,6
OFF-SU-10001421,2014-02-01,3
OFF-SU-10001442,2012-05-01,3
OFF-SU-10001442,2012-09-01,3
OFF-SU-10001442,2013-04-01,2
OFF-SU-10001442,2013-07-01,3
OFF-SU-10001442,2013-08-01,3
OFF-SU-10001455,2013-09-01,4
OFF-SU-10001476,2012-06-01,3
OFF-SU-10001476,2012-09-01,6
OFF-SU-10001476,2013-10-01,3
OFF-SU-10001476,2014-01-01,1
OFF-SU-10001488,2012-01-01,12
OFF-SU-10001488,2014-07-01,1
OFF-SU-10001488,2014-12-01,2
OFF-SU-10001500,2012-09-01,1
OFF-SU-10001500,2014-05-01,5
OFF-SU-10001506,2013-09-01,3
OFF-SU-10001506,2014-04-01,2
OFF-SU-10001506,2014-05-01,3
OFF-SU-10001512,2014-05-01,2
OFF-SU-10001512,2014-11-01,2
OFF-SU-10001515,2011-09-01,3
OFF-SU-10001515,2013-03-01,3
OFF-SU-10001515,2014-07-01,3
OFF-SU-10001515,2014-09-01,2
OFF-SU-10001515,2014-10-01,8
OFF-SU-10001515,2014-11-01,2
OFF-SU-10001535,2011-06-01,4
OFF-SU-10001535,2011-08-01,2
OFF-SU-10001535,2012-03-01,3
OFF-SU-10001535,2012-10-01,4
OFF-SU-10001535,2012-12-01,7
OFF-SU-10001535,2013-07-01,4
OFF-SU-10001535,2013-08-01,5
OFF-SU-10001535,2014-06-01,9
OFF-SU-10001535,2014-09-01,5
OFF-SU-10001552,2012-11-01,4
OFF-SU-10001552,2013-03-01,1
OFF-SU-10001552,2013-08-01,4
OFF-SU-10001552,2013-12-01,7
OFF-SU-10001554,2011-02-01,2
OFF-SU-10001573,2011-09-01,2
OFF-SU-10001573,2012-05-01,3
OFF-SU-10001573,2012-06-01,1
OFF-SU-10001573,2012-11-01,2
OFF-SU-10001573,2013-12-01,2
OFF-SU-10001573,2014-02-01,2
OFF-SU-10001573,2014-05-01,3
OFF-SU-10001573,2014-10-01,12
OFF-SU-10001574,2011-09-01,2
OFF-SU-10001574,2011-11-01,5
OFF-SU-10001574,2011-12-01,1
OFF-SU-10001574,2012-04-01,2
OFF-SU-10001574,2012-09-01,2
OFF-SU-10001574,2013-04-01,3
OFF-SU-10001574,2013-07-01,2
OFF-SU-10001574,2013-09-01,3
OFF-SU-10001574,2014-09-01,2
OFF-SU-10001578,2011-11-01,6
OFF-SU-10001578,2012-11-01,2
OFF-SU-10001578,2013-06-01,2
OFF-SU-10001578,2013-07-01,8
OFF-SU-10001578,2013-11-01,1
OFF-SU-10001578,2014-03-01,5
OFF-SU-10001586,2013-11-01,2
OFF-SU-10001586,2014-03-01,4
OFF-SU-10001586,2014-09-01,2
OFF-SU-10001592,2011-11-01,9
OFF-SU-10001592,2012-10-01,2
OFF-SU-10001592,2013-01-01,5
OFF-SU-10001592,2014-07-01,7
OFF-SU-10001595,2014-06-01,7
OFF-SU-10001618,2011-10-01,5
OFF-SU-10001618,2012-09-01,2
OFF-SU-10001618,2012-10-01,5
OFF-SU-10001618,2013-11-01,3
OFF-SU-10001618,2014-08-01,2
OFF-SU-10001618,2014-10-01,3
OFF-SU-10001618,2014-12-01,9
OFF-SU-10001624,2011-12-01,2
OFF-SU-10001624,2012-06-01,2
OFF-SU-10001624,2012-10-01,3
OFF-SU-10001624,2013-10-01,2
OFF-SU-10001624,2014-12-01,8
OFF-SU-10001633,2012-11-01,3
OFF-SU-10001633,2013-02-01,11
OFF-SU-10001633,2013-04-01,2
OFF-SU-10001633,2014-05-01,2
OFF-SU-10001633,2014-08-01,2
OFF-SU-10001657,2011-02-01,1
OFF-SU-10001657,2012-06-01,3
OFF-SU-10001657,2012-08-01,6
OFF-SU-10001657,2014-04-01,3
OFF-SU-10001657,2014-11-01,2
OFF-SU-10001657,2014-12-01,1
OFF-SU-10001664,2011-06-01,2
OFF-SU-10001664,2011-11-01,7
OFF-SU-10001664,2013-02-01,3
OFF-SU-10001664,2013-12-01,5
OFF-SU-10001664,2014-01-01,1
OFF-SU-10001664,2014-12-01,3
OFF-SU-10001682,2013-06-01,3
OFF-SU-10001682,2014-08-01,9
OFF-SU-10001682,2014-12-01,3
OFF-SU-10001683,2012-05-01,3
OFF-SU-10001683,2014-07-01,9
OFF-SU-10001683,2014-11-01,1
OFF-SU-10001686,2011-12-01,5
OFF-SU-10001686,2012-03-01,7
OFF-SU-10001686,2012-06-01,2
OFF-SU-10001686,2012-11-01,3
OFF-SU-10001686,2012-12-01,6
OFF-SU-10001686,2013-05-01,2
OFF-SU-10001686,2014-07-01,3
OFF-SU-10001686,2014-11-01,2
OFF-SU-10001689,2012-02-01,5
OFF-SU-10001689,2012-05-01,4
OFF-SU-10001689,2012-06-01,2
OFF-SU-10001689,2012-10-01,4
OFF-SU-10001689,2013-09-01,5
OFF-SU-10001689,2013-12-01,13
OFF-SU-10001690,2012-08-01,3
OFF-SU-10001690,2013-06-01,4
OFF-SU-10001690,2013-08-01,2
OFF-SU-10001690,2013-09-01,8
OFF-SU-10001697,2011-08-01,3
OFF-SU-10001697,2012-05-01,3
OFF-SU-10001697,2012-10-01,5
OFF-SU-10001697,2012-11-01,6
OFF-SU-10001697,2014-01-01,2
OFF-SU-10001698,2013-03-01,6
OFF-SU-10001698,2013-08-01,11
OFF-SU-10001703,2012-01-01,1
OFF-SU-10001703,2012-08-01,7
OFF-SU-10001703,2014-01-01,2
OFF-SU-10001703,2014-04-01,3
OFF-SU-10001709,2011-05-01,5
OFF-SU-10001709,2011-12-01,2
OFF-SU-10001709,2013-08-01,1
OFF-SU-10001709,2014-09-01,6
OFF-SU-10001722,2011-11-01,1
OFF-SU-10001722,2012-09-01,6
OFF-SU-10001722,2012-11-01,2
OFF-SU-10001722,2013-03-01,5
OFF-SU-10001722,2014-06-01,8
OFF-SU-10001722,2014-08-01,2
OFF-SU-10001731,2011-02-01,1
OFF-SU-10001731,2011-05-01,3
OFF-SU-10001731,2011-06-01,5
OFF-SU-10001731,2011-08-01,3
OFF-SU-10001731,2011-09-01,3
OFF-SU-10001731,2011-12-01,3
OFF-SU-10001731,2012-04-01,3
OFF-SU-10001731,2012-08-01,5
OFF-SU-10001731,2012-10-01,2
OFF-SU-10001731,2013-02-01,5
OFF-SU-10001731,2013-04-01,5
OFF-SU-10001731,2013-05-01,11
OFF-SU-10001731,2014-05-01,13
OFF-SU-10001731,2014-10-01,6
OFF-SU-10001750,2012-02-01,3
OFF-SU-10001750,2013-04-01,3
OFF-SU-10001762,2011-05-01,3
OFF-SU-10001762,2011-09-01,4
OFF-SU-10001762,2011-12-01,2
OFF-SU-10001762,2012-09-01,3
OFF-SU-10001762,2013-05-01,2
OFF-SU-10001762,2013-08-01,5
OFF-SU-10001762,2013-09-01,1
OFF-SU-10001762,2014-08-01,3
OFF-SU-10001762,2014-10-01,3
OFF-SU-10001770,2011-03-01,1
OFF-SU-10001770,2012-09-01,13
OFF-SU-10001770,2013-07-01,7
OFF-SU-10001770,2014-02-01,2
OFF-SU-10001770,2014-11-01,3
OFF-SU-10001791,2014-08-01,5
OFF-SU-10001791,2014-12-01,8
OFF-SU-10001794,2011-01-01,5
OFF-SU-10001794,2013-10-01,5
OFF-SU-10001794,2013-11-01,9
OFF-SU-10001794,2013-12-01,5
OFF-SU-10001794,2014-06-01,3
OFF-SU-10001794,2014-11-01,3
OFF-SU-10001808,2012-08-01,3
OFF-SU-10001808,2012-10-01,3
OFF-SU-10001808,2013-12-01,2
OFF-SU-10001808,2014-08-01,7
OFF-SU-10001813,2011-08-01,5
OFF-SU-10001813,2012-07-01,3
OFF-SU-10001813,2012-09-01,2
OFF-SU-10001813,2013-11-01,5
OFF-SU-10001813,2014-01-01,3
OFF-SU-10001813,2014-11-01,14
OFF-SU-10001813,2014-12-01,2
OFF-SU-10001831,2011-07-01,2
OFF-SU-10001831,2012-04-01,6
OFF-SU-10001831,2012-12-01,3
OFF-SU-10001831,2013-09-01,1
OFF-SU-10001831,2013-10-01,5
OFF-SU-10001831,2014-10-01,4
OFF-SU-10001831,2014-12-01,1
OFF-SU-10001840,2011-06-01,2
OFF-SU-10001848,2011-03-01,5
OFF-SU-10001848,2013-03-01,3
OFF-SU-10001848,2013-10-01,3
OFF-SU-10001851,2012-07-01,4
OFF-SU-10001851,2012-11-01,3
OFF-SU-10001851,2014-12-01,1
OFF-SU-10001868,2012-01-01,7
OFF-SU-10001868,2013-12-01,5
OFF-SU-10001868,2014-08-01,2
OFF-SU-10001869,2011-05-01,5
OFF-SU-10001869,2011-11-01,3
OFF-SU-10001869,2012-03-01,2
OFF-SU-10001869,2012-06-01,1
OFF-SU-10001869,2013-06-01,3
OFF-SU-10001869,2013-10-01,1
OFF-SU-10001869,2014-06-01,5
OFF-SU-10001869,2014-08-01,2
OFF-SU-10001869,2014-12-01,4
OFF-SU-10001877,2012-12-01,1
OFF-SU-10001877,2013-08-01,6
OFF-SU-10001877,2014-11-01,1
OFF-SU-10001879,2011-07-01,4
OFF-SU-10001879,2012-07-01,3
OFF-SU-10001879,2012-11-01,1
OFF-SU-10001879,2013-02-01,4
OFF-SU-10001886,2011-05-01,2
OFF-SU-10001886,2013-02-01,4
OFF-SU-10001886,2013-09-01,5
OFF-SU-10001889,2014-06-01,2
OFF-SU-10001889,2014-12-01,8
OFF-SU-10001891,2013-05-01,2
OFF-SU-10001891,2013-06-01,3
OFF-SU-10001891,2014-06-01,5
OFF-SU-10001891,2014-09-01,2
OFF-SU-10001891,2014-10-01,1
OFF-SU-10001892,2011-04-01,3
OFF-SU-10001892,2011-06-01,2
OFF-SU-10001892,2011-08-01,3
OFF-SU-10001892,2012-08-01,1
OFF-SU-10001892,2014-03-01,5
OFF-SU-10001894,2011-10-01,3
OFF-SU-10001894,2011-11-01,5
OFF-SU-10001894,2012-07-01,5
OFF-SU-10001894,2013-05-01,3
OFF-SU-10001894,2013-11-01,2
OFF-SU-10001894,2014-02-01,5
OFF-SU-10001909,2011-11-01,2
OFF-SU-10001909,2012-06-01,14
OFF-SU-10001923,2012-03-01,6
OFF-SU-10001923,2012-12-01,3
OFF-SU-10001923,2013-09-01,7
OFF-SU-10001923,2013-11-01,4
OFF-SU-10001923,2014-05-01,3
OFF-SU-10001923,2014-06-01,3
OFF-SU-10001935,2012-08-01,2
OFF-SU-10001935,2012-11-01,5
OFF-SU-10001935,2014-03-01,4
OFF-SU-10001935,2014-09-01,1
OFF-SU-10001935,2014-11-01,2
OFF-SU-10001935,2014-12-01,2
OFF-SU-10001968,2011-08-01,2
OFF-SU-10001968,2011-12-01,3
OFF-SU-10001968,2012-02-01,1
OFF-SU-10001968,2014-09-01,6
OFF-SU-10001968,2014-11-01,7
OFF-SU-10001980,2014-08-01,3
OFF-SU-10001983,2012-06-01,6
OFF-SU-10001983,2012-08-01,9
OFF-SU-10001983,2014-10-01,4
OFF-SU-10001992,2011-09-01,5
OFF-SU-10001992,2012-05-01,3
OFF-SU-10001992,2012-06-01,4
OFF-SU-10002002,2014-07-01,4
OFF-SU-10002002,2014-10-01,8
OFF-SU-10002027,2011-12-01,4
OFF-SU-10002027,2012-10-01,5
OFF-SU-10002027,2014-05-01,6
OFF-SU-10002027,2014-10-01,1
OFF-SU-10002032,2011-04-01,3
OFF-SU-10002032,2011-08-01,2
OFF-SU-10002032,2011-10-01,1
OFF-SU-10002032,2012-06-01,1
OFF-SU-10002032,2012-09-01,2
OFF-SU-10002032,2012-11-01,5
OFF-SU-10002032,2013-09-01,5
OFF-SU-10002032,2013-10-01,3
OFF-SU-10002032,2014-06-01,3
OFF-SU-10002094,2011-08-01,5
OFF-SU-10002094,2012-08-01,3
OFF-SU-10002094,2012-12-01,12
OFF-SU-10002094,2013-03-01,2
OFF-SU-10002094,2014-04-01,3
OFF-SU-10002094,2014-05-01,4
OFF-SU-10002094,2014-08-01,5
OFF-SU-10002131,2011-06-01,5
OFF-SU-10002131,2013-01-01,4
OFF-SU-10002131,2014-06-01,2
OFF-SU-10002131,2014-11-01,1
OFF-SU-10002135,2014-05-01,4
OFF-SU-10002152,2012-04-01,3
OFF-SU-10002152,2012-09-01,2
OFF-SU-10002152,2012-10-01,5
OFF-SU-10002152,2013-08-01,3
OFF-SU-10002152,2013-12-01,3
OFF-SU-10002161,2011-12-01,4
OFF-SU-10002161,2012-04-01,5
OFF-SU-10002161,2012-06-01,5
OFF-SU-10002161,2012-12-01,9
OFF-SU-10002161,2013-11-01,2
OFF-SU-10002169,2011-05-01,3
OFF-SU-10002169,2011-06-01,4
OFF-SU-10002169,2012-06-01,1
OFF-SU-10002169,2012-12-01,1
OFF-SU-10002169,2013-11-01,2
OFF-SU-10002169,2014-05-01,1
OFF-SU-10002169,2014-11-01,4
OFF-SU-10002189,2011-12-01,3
OFF-SU-10002189,2012-08-01,4
OFF-SU-10002189,2012-11-01,5
OFF-SU-10002189,2013-02-01,8
OFF-SU-10002189,2013-06-01,3
OFF-SU-10002189,2013-08-01,4
OFF-SU-10002189,2013-10-01,2
OFF-SU-10002189,2014-02-01,5
OFF-SU-10002189,2014-09-01,1
OFF-SU-10002189,2014-12-01,1
OFF-SU-10002214,2011-12-01,3
OFF-SU-10002214,2012-02-01,2
OFF-SU-10002214,2012-04-01,4
OFF-SU-10002215,2011-05-01,9
OFF-SU-10002215,2012-09-01,1
OFF-SU-10002227,2012-01-01,4
OFF-SU-10002227,2012-11-01,16
OFF-SU-10002227,2013-05-01,3
OFF-SU-10002227,2013-07-01,2
OFF-SU-10002227,2013-12-01,4
OFF-SU-10002230,2014-12-01,3
OFF-SU-10002301,2011-10-01,2
OFF-SU-10002301,2013-11-01,7
OFF-SU-10002306,2011-12-01,6
OFF-SU-10002306,2012-06-01,9
OFF-SU-10002306,2012-09-01,5
OFF-SU-10002306,2012-10-01,3
OFF-SU-10002306,2013-05-01,2
OFF-SU-10002323,2014-03-01,3
OFF-SU-10002323,2014-06-01,4
OFF-SU-10002323,2014-08-01,3
OFF-SU-10002323,2014-10-01,11
OFF-SU-10002323,2014-11-01,5
OFF-SU-10002323,2014-12-01,4
OFF-SU-10002325,2012-02-01,1
OFF-SU-10002327,2014-11-01,6
OFF-SU-10002337,2012-06-01,6
OFF-SU-10002337,2012-09-01,2
OFF-SU-10002337,2013-01-01,8
OFF-SU-10002337,2013-04-01,4
OFF-SU-10002342,2012-06-01,2
OFF-SU-10002342,2014-07-01,8
OFF-SU-10002342,2014-12-01,9
OFF-SU-10002344,2012-08-01,3
OFF-SU-10002344,2013-08-01,3
OFF-SU-10002344,2014-07-01,5
OFF-SU-10002346,2011-08-01,3
OFF-SU-10002346,2011-10-01,2
OFF-SU-10002346,2013-06-01,11
OFF-SU-10002346,2014-06-01,1
OFF-SU-10002346,2014-09-01,6
OFF-SU-10002346,2014-12-01,3
OFF-SU-10002357,2012-01-01,1
OFF-SU-10002357,2012-02-01,2
OFF-SU-10002357,2012-12-01,3
OFF-SU-10002357,2013-12-01,2
OFF-SU-10002357,2014-08-01,5
OFF-SU-10002362,2013-08-01,3
OFF-SU-10002362,2014-05-01,1
OFF-SU-10002362,2014-07-01,5
OFF-SU-10002362,2014-10-01,11
OFF-SU-10002363,2011-12-01,4
OFF-SU-10002379,2011-05-01,6
OFF-SU-10002379,2011-12-01,3
OFF-SU-10002379,2012-06-01,2
OFF-SU-10002379,2014-07-01,4
OFF-SU-10002379,2014-08-01,7
OFF-SU-10002379,2014-12-01,3
OFF-SU-10002388,2011-10-01,3
OFF-SU-10002388,2011-11-01,5
OFF-SU-10002388,2011-12-01,7
OFF-SU-10002388,2012-07-01,3
OFF-SU-10002388,2012-08-01,2
OFF-SU-10002388,2012-12-01,3
OFF-SU-10002388,2014-03-01,1
OFF-SU-10002388,2014-04-01,4
OFF-SU-10002388,2014-12-01,2
OFF-SU-10002402,2011-07-01,3
OFF-SU-10002402,2011-12-01,3
OFF-SU-10002402,2012-02-01,3
OFF-SU-10002402,2012-12-01,5
OFF-SU-10002402,2013-09-01,2
OFF-SU-10002402,2013-12-01,2
OFF-SU-10002402,2014-03-01,3
OFF-SU-10002402,2014-09-01,4
OFF-SU-10002402,2014-10-01,3
OFF-SU-10002412,2011-10-01,4
OFF-SU-10002414,2014-11-01,2
OFF-SU-10002419,2013-04-01,6
OFF-SU-10002419,2013-08-01,6
OFF-SU-10002423,2013-01-01,4
OFF-SU-10002423,2013-04-01,2
OFF-SU-10002423,2014-06-01,5
OFF-SU-10002423,2014-09-01,2
OFF-SU-10002429,2014-08-01,4
OFF-SU-10002445,2012-08-01,5
OFF-SU-10002445,2013-10-01,6
OFF-SU-10002445,2014-12-01,8
OFF-SU-10002448,2011-03-01,1
OFF-SU-10002448,2011-08-01,3
OFF-SU-10002448,2011-10-01,6
OFF-SU-10002448,2013-01-01,2
OFF-SU-10002448,2013-08-01,4
OFF-SU-10002448,2013-11-01,7
OFF-SU-10002448,2014-01-01,5
OFF-SU-10002451,2011-06-01,2
OFF-SU-10002451,2011-07-01,6
OFF-SU-10002451,2011-08-01,3
OFF-SU-10002451,2012-11-01,3
OFF-SU-10002451,2012-12-01,7
OFF-SU-10002451,2013-06-01,2
OFF-SU-10002451,2013-12-01,3
OFF-SU-10002451,2014-02-01,4
OFF-SU-10002451,2014-09-01,5
OFF-SU-10002466,2011-05-01,4
OFF-SU-10002466,2012-04-01,3
OFF-SU-10002466,2013-01-01,7
OFF-SU-10002466,2013-06-01,1
OFF-SU-10002466,2013-09-01,5
OFF-SU-10002466,2013-10-01,1
OFF-SU-10002466,2013-11-01,2
OFF-SU-10002498,2012-05-01,3
OFF-SU-10002498,2012-12-01,2
OFF-SU-10002498,2013-01-01,2
OFF-SU-10002498,2013-09-01,4
OFF-SU-10002498,2014-04-01,6
OFF-SU-10002498,2014-06-01,2
OFF-SU-10002503,2013-09-01,4
OFF-SU-10002503,2013-11-01,2
OFF-SU-10002503,2014-06-01,5
OFF-SU-10002503,2014-08-01,5
OFF-SU-10002521,2012-02-01,2
OFF-SU-10002521,2013-11-01,2
OFF-SU-10002521,2014-02-01,2
OFF-SU-10002521,2014-05-01,4
OFF-SU-10002522,2011-06-01,1
OFF-SU-10002522,2011-07-01,4
OFF-SU-10002522,2011-11-01,3
OFF-SU-10002522,2013-04-01,2
OFF-SU-10002522,2014-09-01,2
OFF-SU-10002537,2011-08-01,10
OFF-SU-10002537,2011-11-01,2
OFF-SU-10002537,2011-12-01,5
OFF-SU-10002537,2012-11-01,5
OFF-SU-10002537,2013-06-01,6
OFF-SU-10002537,2014-06-01,3
OFF-SU-10002543,2011-10-01,7
OFF-SU-10002543,2013-09-01,3
OFF-SU-10002543,2013-11-01,2
OFF-SU-10002543,2014-03-01,2
OFF-SU-10002543,2014-06-01,6
OFF-SU-10002543,2014-07-01,3
OFF-SU-10002543,2014-12-01,6
OFF-SU-10002544,2011-09-01,8
OFF-SU-10002544,2012-04-01,2
OFF-SU-10002544,2013-02-01,8
OFF-SU-10002544,2013-07-01,3
OFF-SU-10002544,2013-08-01,2
OFF-SU-10002544,2014-07-01,3
OFF-SU-10002544,2014-11-01,2
OFF-SU-10002547,2012-10-01,4
OFF-SU-10002547,2012-11-01,2
OFF-SU-10002547,2013-05-01,3
OFF-SU-10002547,2014-12-01,7
OFF-SU-10002550,2012-06-01,3
OFF-SU-10002550,2013-02-01,2
OFF-SU-10002550,2013-03-01,3
OFF-SU-10002550,2013-08-01,4
OFF-SU-10002550,2013-10-01,1
OFF-SU-10002550,2014-10-01,2
OFF-SU-10002550,2014-11-01,7
OFF-SU-10002557,2012-05-01,2
OFF-SU-10002557,2013-12-01,2
OFF-SU-10002557,2014-06-01,1
OFF-SU-10002557,2014-12-01,1
OFF-SU-10002566,2011-02-01,4
OFF-SU-10002566,2011-09-01,4
OFF-SU-10002566,2014-10-01,7
OFF-SU-10002566,2014-11-01,3
OFF-SU-10002573,2012-05-01,2
OFF-SU-10002573,2012-07-01,3
OFF-SU-10002573,2012-10-01,4
OFF-SU-10002573,2013-08-01,4
OFF-SU-10002573,2014-04-01,7
OFF-SU-10002573,2014-08-01,4
OFF-SU-10002573,2014-10-01,2
OFF-SU-10002599,2011-10-01,3
OFF-SU-10002599,2012-10-01,7
OFF-SU-10002599,2013-04-01,2
OFF-SU-10002599,2013-09-01,2
OFF-SU-10002599,2013-12-01,1
OFF-SU-10002611,2014-08-01,3
OFF-SU-10002611,2014-09-01,1
OFF-SU-10002611,2014-10-01,1
OFF-SU-10002611,2014-12-01,4
OFF-SU-10002627,2011-11-01,4
OFF-SU-10002627,2012-09-01,3
OFF-SU-10002627,2012-11-01,2
OFF-SU-10002649,2012-06-01,2
OFF-SU-10002649,2012-10-01,2
OFF-SU-10002649,2014-07-01,2
OFF-SU-10002649,2014-08-01,2
OFF-SU-10002649,2014-12-01,9
OFF-SU-10002653,2013-11-01,3
OFF-SU-10002653,2014-04-01,2
OFF-SU-10002653,2014-06-01,3
OFF-SU-10002670,2011-01-01,2
OFF-SU-10002670,2011-05-01,3
OFF-SU-10002670,2011-10-01,1
OFF-SU-10002670,2014-09-01,2
OFF-SU-10002709,2011-09-01,4
OFF-SU-10002709,2012-02-01,4
OFF-SU-10002709,2013-08-01,8
OFF-SU-10002709,2013-10-01,13
OFF-SU-10002709,2014-06-01,4
OFF-SU-10002709,2014-12-01,2
OFF-SU-10002710,2011-08-01,4
OFF-SU-10002710,2014-06-01,2
OFF-SU-10002715,2012-10-01,1
OFF-SU-10002715,2012-11-01,2
OFF-SU-10002715,2013-11-01,2
OFF-SU-10002715,2014-09-01,3
OFF-SU-10002715,2014-11-01,3
OFF-SU-10002715,2014-12-01,2
OFF-SU-10002732,2011-10-01,4
OFF-SU-10002732,2012-11-01,3
OFF-SU-10002732,2012-12-01,4
OFF-SU-10002732,2013-11-01,5
OFF-SU-10002732,2013-12-01,4
OFF-SU-10002732,2014-08-01,8
OFF-SU-10002742,2011-02-01,3
OFF-SU-10002742,2013-11-01,8
OFF-SU-10002742,2014-06-01,1
OFF-SU-10002742,2014-07-01,2
OFF-SU-10002742,2014-09-01,2
OFF-SU-10002742,2014-10-01,8
OFF-SU-10002750,2014-01-01,2
OFF-SU-10002775,2011-03-01,4
OFF-SU-10002775,2013-07-01,6
OFF-SU-10002785,2012-02-01,3
OFF-SU-10002785,2012-07-01,6
OFF-SU-10002785,2012-08-01,2
OFF-SU-10002785,2014-08-01,3
OFF-SU-10002785,2014-11-01,3
OFF-SU-10002816,2011-10-01,3
OFF-SU-10002816,2013-03-01,7
OFF-SU-10002816,2013-09-01,5
OFF-SU-10002816,2014-04-01,3
OFF-SU-10002816,2014-06-01,7
OFF-SU-10002816,2014-11-01,2
OFF-SU-10002831,2014-12-01,4
OFF-SU-10002849,2012-07-01,2
OFF-SU-10002849,2014-06-01,14
OFF-SU-10002881,2011-04-01,5
OFF-SU-10002881,2012-09-01,1
OFF-SU-10002881,2014-01-01,5
OFF-SU-10002881,2014-03-01,2
OFF-SU-10002881,2014-09-01,7
OFF-SU-10002881,2014-12-01,2
OFF-SU-10002900,2013-11-01,5
OFF-SU-10002900,2014-09-01,3
OFF-SU-10002909,2013-05-01,7
OFF-SU-10002909,2013-08-01,4
OFF-SU-10002911,2011-12-01,1
OFF-SU-10002911,2012-08-01,2
OFF-SU-10002911,2012-11-01,2
OFF-SU-10002911,2013-06-01,3
OFF-SU-10002911,2013-11-01,3
OFF-SU-10002911,2013-12-01,2
OFF-SU-10002911,2014-03-01,4
OFF-SU-10002911,2014-08-01,6
OFF-SU-10002934,2012-07-01,2
OFF-SU-10002961,2013-05-01,4
OFF-SU-10002961,2014-03-01,1
OFF-SU-10002961,2014-11-01,4
OFF-SU-10002962,2011-09-01,3
OFF-SU-10002962,2012-04-01,7
OFF-SU-10002962,2012-11-01,2
OFF-SU-10002962,2013-02-01,3
OFF-SU-10002962,2014-07-01,7
OFF-SU-10002983,2012-06-01,1
OFF-SU-10002983,2014-03-01,10
OFF-SU-10002983,2014-09-01,3
OFF-SU-10002993,2013-05-01,3
OFF-SU-10002993,2014-04-01,3
OFF-SU-10002993,2014-10-01,3
OFF-SU-10003002,2011-05-01,2
OFF-SU-10003002,2013-09-01,2
OFF-SU-10003019,2011-06-01,5
OFF-SU-10003019,2012-07-01,3
OFF-SU-10003019,2012-09-01,3
OFF-SU-10003019,2013-10-01,7
OFF-SU-10003019,2014-10-01,7
OFF-SU-10003040,2011-05-01,2
OFF-SU-10003040,2012-07-01,5
OFF-SU-10003040,2013-05-01,3
OFF-SU-10003040,2013-06-01,2
OFF-SU-10003046,2014-10-01,4
OFF-SU-10003072,2011-01-01,9
OFF-SU-10003072,2011-12-01,5
OFF-SU-10003072,2014-12-01,2
OFF-SU-10003082,2011-06-01,2
OFF-SU-10003082,2013-12-01,2
OFF-SU-10003082,2014-04-01,2
OFF-SU-10003082,2014-05-01,3
OFF-SU-10003082,2014-07-01,3
OFF-SU-10003082,2014-09-01,6
OFF-SU-10003085,2011-12-01,4
OFF-SU-10003085,2013-01-01,6
OFF-SU-10003085,2014-06-01,5
OFF-SU-10003098,2013-04-01,7
OFF-SU-10003098,2014-09-01,3
OFF-SU-10003105,2011-06-01,3
OFF-SU-10003105,2011-11-01,7
OFF-SU-10003105,2012-05-01,5
OFF-SU-10003105,2013-10-01,8
OFF-SU-10003105,2014-11-01,6
OFF-SU-10003115,2011-10-01,1
OFF-SU-10003115,2012-07-01,3
OFF-SU-10003115,2012-11-01,3
OFF-SU-10003115,2013-07-01,4
OFF-SU-10003115,2013-08-01,9
OFF-SU-10003115,2013-11-01,3
OFF-SU-10003115,2014-01-01,1
OFF-SU-10003115,2014-05-01,8
OFF-SU-10003115,2014-08-01,6
OFF-SU-10003118,2012-04-01,4
OFF-SU-10003126,2012-09-01,4
OFF-SU-10003126,2012-11-01,5
OFF-SU-10003126,2013-09-01,5
OFF-SU-10003126,2014-08-01,1
OFF-SU-10003126,2014-09-01,6
OFF-SU-10003126,2014-11-01,4
OFF-SU-10003130,2011-06-01,5
OFF-SU-10003130,2012-06-01,5
OFF-SU-10003130,2014-08-01,9
OFF-SU-10003130,2014-12-01,5
